Date,Q,P,T
19.11.1988 00:00:00,1.89,0,1.34
20.11.1988 00:00:00,1.88,1,1.23
21.11.1988 00:00:00,1.73,0,2.17
22.11.1988 00:00:00,1.75,0,2.28
23.11.1988 00:00:00,1.82,0,2.08
24.11.1988 00:00:00,1.88,1.2,2.37
25.11.1988 00:00:00,1.84,0,3.36
26.11.1988 00:00:00,1.75,0,2.84
27.11.1988 00:00:00,1.73,0,0.17
28.11.1988 00:00:00,1.73,0,-0.29
29.11.1988 00:00:00,1.85,0,0.35
30.11.1988 00:00:00,1.88,2.9,0.12
01.12.1988 00:00:00,1.87,1.1,2.46
02.12.1988 00:00:00,2.05,29.4,6.54
03.12.1988 00:00:00,2.62,22.5,9.6
04.12.1988 00:00:00,2.16,0,4.56
05.12.1988 00:00:00,2.08,0,0.13
06.12.1988 00:00:00,2.17,1.5,3.3
07.12.1988 00:00:00,2.2,5.4,9.3
08.12.1988 00:00:00,2.28,11.2,5
09.12.1988 00:00:00,2.85,4.2,5.46
10.12.1988 00:00:00,2.83,1.6,2.35
11.12.1988 00:00:00,2.87,0.8,1.8
12.12.1988 00:00:00,3.17,0,0.47
13.12.1988 00:00:00,3.17,0,-1.71
14.12.1988 00:00:00,3.05,0,-1.73
15.12.1988 00:00:00,2.78,0,-1.66
16.12.1988 00:00:00,2.78,1.1,-3.21
17.12.1988 00:00:00,2.78,1.2,0.59
18.12.1988 00:00:00,2.78,0,2.2
19.12.1988 00:00:00,2.76,4.7,0.33
20.12.1988 00:00:00,2.75,2.6,3
21.12.1988 00:00:00,3.6,16,6.69
22.12.1988 00:00:00,4.7,3.9,8.06
23.12.1988 00:00:00,5.72,16.3,5.86
24.12.1988 00:00:00,8.38,1.5,2.42
25.12.1988 00:00:00,9.19,0,0.55
26.12.1988 00:00:00,9.47,0,-0.43
27.12.1988 00:00:00,8.86,0,1.54
28.12.1988 00:00:00,7.94,0,-0.02
29.12.1988 00:00:00,7.2,8.2,-0.05
30.12.1988 00:00:00,7.14,0,3.6
31.12.1988 00:00:00,7.14,0.9,4.65
01.01.1989 00:00:00,7.36,4.7,5.03
02.01.1989 00:00:00,8.19,1.5,0.5
03.01.1989 00:00:00,8.51,0,-1.85
04.01.1989 00:00:00,8.9,7.4,-0.34
05.01.1989 00:00:00,8.9,6.5,1.59
06.01.1989 00:00:00,10.42,1.7,2.47
07.01.1989 00:00:00,13.24,8.6,2.97
08.01.1989 00:00:00,15.96,17.8,2.24
09.01.1989 00:00:00,19.68,2.3,-0.05
10.01.1989 00:00:00,19.73,0,-1.45
11.01.1989 00:00:00,18.29,5.5,-1.98
12.01.1989 00:00:00,17.08,7.1,1.14
13.01.1989 00:00:00,18.76,9.9,4.16
14.01.1989 00:00:00,23.58,0,1.97
15.01.1989 00:00:00,23.31,0,1.83
16.01.1989 00:00:00,21.95,0,1.98
17.01.1989 00:00:00,21.67,5.6,2.89
18.01.1989 00:00:00,21.67,0,-2.12
19.01.1989 00:00:00,21.92,0,-4.91
20.01.1989 00:00:00,22.48,0,-5.48
21.01.1989 00:00:00,22.48,0,-3.68
22.01.1989 00:00:00,22.19,0,-7.67
23.01.1989 00:00:00,21.57,0,-6.47
24.01.1989 00:00:00,20.9,0,-5.07
25.01.1989 00:00:00,20.37,3.7,-4.47
26.01.1989 00:00:00,19.4,5.4,0.24
27.01.1989 00:00:00,19.6,6.4,2.37
28.01.1989 00:00:00,20.12,2.6,0.83
29.01.1989 00:00:00,19.35,0,-0.74
30.01.1989 00:00:00,19.29,0,-2.17
31.01.1989 00:00:00,18.69,0,-1.62
01.02.1989 00:00:00,18.52,4.5,0.11
02.02.1989 00:00:00,18.1,0,0.95
03.02.1989 00:00:00,16.93,0,0.35
04.02.1989 00:00:00,15.85,0,-1.93
05.02.1989 00:00:00,14.83,0,-2.82
06.02.1989 00:00:00,14.19,0,-1.53
07.02.1989 00:00:00,14.12,1.7,-3.32
08.02.1989 00:00:00,13.83,0,2.32
09.02.1989 00:00:00,14.08,2.9,4.46
10.02.1989 00:00:00,15.58,11.6,4.46
11.02.1989 00:00:00,18.74,1.5,2.53
12.02.1989 00:00:00,20.12,1.1,1.9
13.02.1989 00:00:00,19.53,0,0.72
14.02.1989 00:00:00,18.36,0,-0.1
15.02.1989 00:00:00,17.3,0,1.15
16.02.1989 00:00:00,16.46,0,1.72
17.02.1989 00:00:00,15.76,0,1.94
18.02.1989 00:00:00,15.1,0,1.71
19.02.1989 00:00:00,14.78,0,-0.12
20.02.1989 00:00:00,14.06,0,1.43
21.02.1989 00:00:00,13.37,0,3.15
22.02.1989 00:00:00,12.42,0,5.27
23.02.1989 00:00:00,11.96,0,0
24.02.1989 00:00:00,11.12,0,-0.23
25.02.1989 00:00:00,10.73,0,2.56
26.02.1989 00:00:00,10.14,0,4.05
27.02.1989 00:00:00,9.65,0,4.27
28.02.1989 00:00:00,9.22,2.8,5.59
01.03.1989 00:00:00,8.9,3.4,7.17
02.03.1989 00:00:00,8.54,1.1,4.7
03.03.1989 00:00:00,8.15,0,8.55
04.03.1989 00:00:00,7.92,3.2,7.89
05.03.1989 00:00:00,7.58,2,4.05
06.03.1989 00:00:00,7.14,0,6.89
07.03.1989 00:00:00,7.14,0.9,8.32
08.03.1989 00:00:00,6.89,3.5,5.4
09.03.1989 00:00:00,6.68,7.1,6.04
10.03.1989 00:00:00,9.31,18.5,6.62
11.03.1989 00:00:00,13.67,5.1,1.84
12.03.1989 00:00:00,15.89,1.1,4.29
13.03.1989 00:00:00,17,2.4,4.75
14.03.1989 00:00:00,17.41,13.2,3.94
15.03.1989 00:00:00,18.9,20.9,6.38
16.03.1989 00:00:00,21.25,3.3,6.77
17.03.1989 00:00:00,21.64,3.2,5.59
18.03.1989 00:00:00,22.63,1.4,2.52
19.03.1989 00:00:00,22.04,0,2.08
20.03.1989 00:00:00,22.06,0,2.61
21.03.1989 00:00:00,22.6,0,5.7
22.03.1989 00:00:00,23.53,0,8.49
23.03.1989 00:00:00,24.24,0,8.96
24.03.1989 00:00:00,24.03,0,7.29
25.03.1989 00:00:00,23.2,1.9,2.36
26.03.1989 00:00:00,22.43,0,3.51
27.03.1989 00:00:00,21.63,0,5.24
28.03.1989 00:00:00,20.88,0,6.93
29.03.1989 00:00:00,20.58,0,8.87
30.03.1989 00:00:00,19.84,0,7.4
31.03.1989 00:00:00,19.5,0,7.56
01.04.1989 00:00:00,18.69,0,7.12
02.04.1989 00:00:00,18.52,4,8.54
03.04.1989 00:00:00,18.52,0,10.87
04.04.1989 00:00:00,17.47,0,9.79
05.04.1989 00:00:00,16.5,0,7.94
06.04.1989 00:00:00,16.26,0,10.2
07.04.1989 00:00:00,15.82,0,9.1
08.04.1989 00:00:00,14.98,0,9.73
09.04.1989 00:00:00,14.72,0,9.1
10.04.1989 00:00:00,14.12,0,6.44
11.04.1989 00:00:00,13.6,0,3.37
12.04.1989 00:00:00,12.74,0,1.55
13.04.1989 00:00:00,12.74,0,2.58
14.04.1989 00:00:00,12.42,0,1.48
15.04.1989 00:00:00,12.07,0,7.84
16.04.1989 00:00:00,12.02,0,8.41
17.04.1989 00:00:00,11.36,0,10.5
18.04.1989 00:00:00,10.77,0,11.79
19.04.1989 00:00:00,10.77,0,12.65
20.04.1989 00:00:00,10.49,0,13.28
21.04.1989 00:00:00,10.21,0,13.38
22.04.1989 00:00:00,10.14,0,13.22
23.04.1989 00:00:00,10.14,0,14.22
24.04.1989 00:00:00,9.76,0,16.37
25.04.1989 00:00:00,9.51,0,14.44
26.04.1989 00:00:00,9.02,6,9.32
27.04.1989 00:00:00,8.9,12,9.25
28.04.1989 00:00:00,8.9,4.9,6.48
29.04.1989 00:00:00,8.9,9.7,6.19
30.04.1989 00:00:00,8.79,0,9.03
01.05.1989 00:00:00,8.45,0,8.86
02.05.1989 00:00:00,8.3,0,10.39
03.05.1989 00:00:00,8.23,2,7.39
04.05.1989 00:00:00,8.3,6.9,3
05.05.1989 00:00:00,7.75,0,3.52
06.05.1989 00:00:00,7.71,0,4.44
07.05.1989 00:00:00,7.56,0,5.79
08.05.1989 00:00:00,7.18,5.2,8.45
09.05.1989 00:00:00,7.14,5.7,9.93
10.05.1989 00:00:00,6.12,4.7,11.16
11.05.1989 00:00:00,5.91,11.8,9.05
12.05.1989 00:00:00,6.16,0,8.02
13.05.1989 00:00:00,6.03,0,7.28
14.05.1989 00:00:00,5.95,0,5.57
15.05.1989 00:00:00,5.5,0,5.16
16.05.1989 00:00:00,5.5,2.9,6.39
17.05.1989 00:00:00,5.36,0,10.54
18.05.1989 00:00:00,4.98,0,12.93
19.05.1989 00:00:00,4.5,7.5,15.05
20.05.1989 00:00:00,4.74,28.7,13.8
21.05.1989 00:00:00,9.48,9.2,14.17
22.05.1989 00:00:00,11.39,0,12.07
23.05.1989 00:00:00,11.11,0,11.89
24.05.1989 00:00:00,9.86,0,14.55
25.05.1989 00:00:00,8.69,2.7,14.7
26.05.1989 00:00:00,8.02,0,14.64
27.05.1989 00:00:00,7.27,4.3,14.4
28.05.1989 00:00:00,6.98,2,12.26
29.05.1989 00:00:00,6.38,0,9.68
30.05.1989 00:00:00,5.93,0,12.38
31.05.1989 00:00:00,5.5,0,16.47
01.06.1989 00:00:00,5.21,0,17.92
02.06.1989 00:00:00,4.9,0,20
03.06.1989 00:00:00,4.5,0,20.74
04.06.1989 00:00:00,4.5,0,20.63
05.06.1989 00:00:00,4.28,0,20.89
06.06.1989 00:00:00,4.11,4,15.14
07.06.1989 00:00:00,4.05,1.9,17.88
08.06.1989 00:00:00,3.75,0,13.94
09.06.1989 00:00:00,3.54,1.3,16.32
10.06.1989 00:00:00,3.49,3.6,17.52
11.06.1989 00:00:00,3.2,0,18.5
12.06.1989 00:00:00,3.17,2.7,17.46
13.06.1989 00:00:00,3.17,0,17.19
14.06.1989 00:00:00,2.93,0,20.95
15.06.1989 00:00:00,2.79,1.5,20.61
16.06.1989 00:00:00,2.78,4.2,16
17.06.1989 00:00:00,2.78,0,18.27
18.06.1989 00:00:00,2.78,0,19.74
19.06.1989 00:00:00,2.49,1.6,22.11
20.06.1989 00:00:00,2.41,0,18.86
21.06.1989 00:00:00,2.31,0,18.11
22.06.1989 00:00:00,2.22,0,19.16
23.06.1989 00:00:00,2.06,0,21.19
24.06.1989 00:00:00,2.06,0,21.92
25.06.1989 00:00:00,2.06,0,23.66
26.06.1989 00:00:00,2.01,0,26.15
27.06.1989 00:00:00,1.77,0,23.2
28.06.1989 00:00:00,1.73,0,18.89
29.06.1989 00:00:00,1.75,0,20.97
30.06.1989 00:00:00,1.73,0,24.25
01.07.1989 00:00:00,1.73,0,23.18
02.07.1989 00:00:00,1.73,0,18.16
03.07.1989 00:00:00,1.73,0,15.89
04.07.1989 00:00:00,1.73,0,16.7
05.07.1989 00:00:00,1.73,0,17.93
06.07.1989 00:00:00,1.73,0,20.85
07.07.1989 00:00:00,1.73,0,15.07
08.07.1989 00:00:00,1.73,0,13.43
09.07.1989 00:00:00,1.73,0,11.94
10.07.1989 00:00:00,1.73,1.2,14.59
11.07.1989 00:00:00,1.73,5.1,14.43
12.07.1989 00:00:00,1.72,11.7,15.84
13.07.1989 00:00:00,1.73,6.7,15.62
14.07.1989 00:00:00,1.73,0,15.66
15.07.1989 00:00:00,1.73,0,16.12
16.07.1989 00:00:00,1.73,0,15.61
17.07.1989 00:00:00,1.72,0,17.26
18.07.1989 00:00:00,1.69,0,18.39
19.07.1989 00:00:00,1.62,2,16.95
20.07.1989 00:00:00,1.59,0,22.23
21.07.1989 00:00:00,1.42,0,20.63
22.07.1989 00:00:00,1.42,0,19.9
23.07.1989 00:00:00,1.42,0,23.42
24.07.1989 00:00:00,1.35,0,25.5
25.07.1989 00:00:00,1.22,0,26.88
26.07.1989 00:00:00,1.13,0,26.02
27.07.1989 00:00:00,1.12,0,22.27
28.07.1989 00:00:00,1.12,0,21.3
29.07.1989 00:00:00,1.12,0,21.1
30.07.1989 00:00:00,1.12,6.1,21.01
31.07.1989 00:00:00,1.18,4.5,17.04
01.08.1989 00:00:00,1.12,0,17.64
02.08.1989 00:00:00,1.16,1.6,17.38
03.08.1989 00:00:00,1.26,3.1,16.31
04.08.1989 00:00:00,1.18,0,18.29
05.08.1989 00:00:00,1.21,0,18.4
06.08.1989 00:00:00,1.21,8.5,18.42
07.08.1989 00:00:00,1.45,7.4,17.09
08.08.1989 00:00:00,1.34,0,18.24
09.08.1989 00:00:00,1.23,3.9,20.41
10.08.1989 00:00:00,1.23,0,20.02
11.08.1989 00:00:00,1.26,0,19.56
12.08.1989 00:00:00,1.12,0,17.59
13.08.1989 00:00:00,1.12,0,14.73
14.08.1989 00:00:00,1.12,0,13.84
15.08.1989 00:00:00,1.12,3.1,13.51
16.08.1989 00:00:00,1.12,0,16.15
17.08.1989 00:00:00,1.12,0.9,16.55
18.08.1989 00:00:00,1.12,3.8,21.25
19.08.1989 00:00:00,1.12,0,18.31
20.08.1989 00:00:00,1.12,6.5,15.44
21.08.1989 00:00:00,1.13,0,15.25
22.08.1989 00:00:00,1.12,0,16.11
23.08.1989 00:00:00,1.12,0,18.18
24.08.1989 00:00:00,1.12,0,19.33
25.08.1989 00:00:00,1.12,0,21.48
26.08.1989 00:00:00,1.12,0,20.8
27.08.1989 00:00:00,1.12,0,21.1
28.08.1989 00:00:00,1.12,0,21.8
29.08.1989 00:00:00,1.12,0,20.84
30.08.1989 00:00:00,1.12,0,21.17
31.08.1989 00:00:00,1.12,0,21.99
01.09.1989 00:00:00,1.12,0,19.58
02.09.1989 00:00:00,1.12,0,14.33
03.09.1989 00:00:00,1.12,0,13.46
04.09.1989 00:00:00,1.12,0,15.96
05.09.1989 00:00:00,1.1,0,14.49
06.09.1989 00:00:00,1.11,0,13.04
07.09.1989 00:00:00,1.12,0,13.23
08.09.1989 00:00:00,1.12,9.4,12.37
09.09.1989 00:00:00,1.12,14.4,11.2
10.09.1989 00:00:00,1.12,0,11.41
11.09.1989 00:00:00,1.12,0,11.89
12.09.1989 00:00:00,1.12,0,15.19
13.09.1989 00:00:00,1.12,0,15.39
14.09.1989 00:00:00,1.12,0,14.96
15.09.1989 00:00:00,1.12,0,14.86
16.09.1989 00:00:00,1.11,0,14.24
17.09.1989 00:00:00,1.09,0,13.73
18.09.1989 00:00:00,1.12,0,8.76
19.09.1989 00:00:00,1.11,0,6.8
20.09.1989 00:00:00,1.12,0,8.2
21.09.1989 00:00:00,1.12,0,11.1
22.09.1989 00:00:00,1.12,0,13.3
23.09.1989 00:00:00,1.08,2.6,12.73
24.09.1989 00:00:00,1.09,3.9,13.91
25.09.1989 00:00:00,1.03,3.7,13.58
26.09.1989 00:00:00,1.09,4.6,14.36
27.09.1989 00:00:00,1.12,14.5,14.26
28.09.1989 00:00:00,1.12,1.2,13.27
29.09.1989 00:00:00,1.12,10.4,15.15
30.09.1989 00:00:00,1.12,1.1,12.47
01.10.1989 00:00:00,1.14,10.5,12.22
02.10.1989 00:00:00,1.54,6.8,9.76
03.10.1989 00:00:00,1.26,0,7.45
04.10.1989 00:00:00,1.19,7.8,9
05.10.1989 00:00:00,1.21,0,7.68
06.10.1989 00:00:00,1.23,3.7,6.07
07.10.1989 00:00:00,1.12,0,6.94
08.10.1989 00:00:00,1.41,20.1,10.22
09.10.1989 00:00:00,1.99,3.4,10.72
10.10.1989 00:00:00,1.94,6.4,9.02
11.10.1989 00:00:00,2.06,0,10
12.10.1989 00:00:00,2.06,0,13.22
13.10.1989 00:00:00,2.06,0,16.09
14.10.1989 00:00:00,2.06,0,13.87
15.10.1989 00:00:00,2.06,3.7,12.89
16.10.1989 00:00:00,2.06,0,11.64
17.10.1989 00:00:00,2.02,1,10.98
18.10.1989 00:00:00,2.06,3.9,12.68
19.10.1989 00:00:00,2.03,2,11.36
20.10.1989 00:00:00,1.76,0,13.31
21.10.1989 00:00:00,1.73,0,10.75
22.10.1989 00:00:00,1.73,0,10.56
23.10.1989 00:00:00,1.73,0,10.84
24.10.1989 00:00:00,1.73,0,9.92
25.10.1989 00:00:00,1.73,0,10.99
26.10.1989 00:00:00,1.73,0,9.76
27.10.1989 00:00:00,1.73,6.4,9
28.10.1989 00:00:00,1.73,0,3.73
29.10.1989 00:00:00,1.54,0,2.71
30.10.1989 00:00:00,1.43,0,1.25
31.10.1989 00:00:00,1.5,0,0.39
01.11.1989 00:00:00,1.67,10.4,1.06
02.11.1989 00:00:00,1.79,8.7,10.18
03.11.1989 00:00:00,2.49,11.5,10.16
04.11.1989 00:00:00,3.81,4.6,9.06
05.11.1989 00:00:00,4.03,0,6.53
06.11.1989 00:00:00,4.41,2.2,5.61
07.11.1989 00:00:00,4.52,0,7.02
08.11.1989 00:00:00,4.5,8.5,5.59
09.11.1989 00:00:00,5.24,0,3.71
10.11.1989 00:00:00,6.05,0,1.95
11.11.1989 00:00:00,6.47,0,1.28
12.11.1989 00:00:00,6.22,0,3.35
13.11.1989 00:00:00,5.69,0,3.42
14.11.1989 00:00:00,5.42,0,4.25
15.11.1989 00:00:00,4.97,5,5.45
16.11.1989 00:00:00,4.59,0,3.51
17.11.1989 00:00:00,4.35,0,3.91
18.11.1989 00:00:00,4.03,0,4.85
19.11.1989 00:00:00,3.67,0,4.19
20.11.1989 00:00:00,3.35,0,3.23
21.11.1989 00:00:00,3.17,0,5.31
22.11.1989 00:00:00,3.17,0,2.84
23.11.1989 00:00:00,3.17,0,5.64
24.11.1989 00:00:00,2.98,0,2.85
25.11.1989 00:00:00,2.78,0,2.25
26.11.1989 00:00:00,2.78,0,5.05
27.11.1989 00:00:00,2.78,4.8,5.81
28.11.1989 00:00:00,2.78,15.6,8.34
29.11.1989 00:00:00,3.69,2.2,4.79
30.11.1989 00:00:00,4.31,0,1.02
01.12.1989 00:00:00,4.93,0,-0.82
02.12.1989 00:00:00,5.48,0,0.9
03.12.1989 00:00:00,5.5,0,1.44
04.12.1989 00:00:00,5.5,0,-1.25
05.12.1989 00:00:00,5.11,0,-2.12
06.12.1989 00:00:00,4.96,8.9,1.03
07.12.1989 00:00:00,4.98,2,5.87
08.12.1989 00:00:00,5.13,5.3,7.48
09.12.1989 00:00:00,5.66,3,5.53
10.12.1989 00:00:00,6.15,0,1.23
11.12.1989 00:00:00,6.82,7.2,-0.48
12.12.1989 00:00:00,7.14,0,0.74
13.12.1989 00:00:00,7.14,9.6,1.42
14.12.1989 00:00:00,9.27,11.2,4.03
15.12.1989 00:00:00,13.57,12.2,5.09
16.12.1989 00:00:00,16.65,0,5.07
17.12.1989 00:00:00,17.1,0,4.29
18.12.1989 00:00:00,16.36,0.6,3.37
19.12.1989 00:00:00,15.1,0,2.4
20.12.1989 00:00:00,14.09,2.2,3.09
21.12.1989 00:00:00,13.15,0,4.8
22.12.1989 00:00:00,12.67,4.3,5.15
23.12.1989 00:00:00,11.69,1.6,5.41
24.12.1989 00:00:00,10.77,6.4,5.08
25.12.1989 00:00:00,10.77,4.4,5.22
26.12.1989 00:00:00,10.77,0,2.46
27.12.1989 00:00:00,10.77,0,1.51
28.12.1989 00:00:00,10.77,0,-0.87
29.12.1989 00:00:00,10.77,0,-3.98
30.12.1989 00:00:00,10.44,0,-1.96
31.12.1989 00:00:00,10.02,0,-2.44
01.01.1990 00:00:00,9.32,0,-4.07
02.01.1990 00:00:00,8.89,0,-3.62
03.01.1990 00:00:00,8.3,3.2,3.21
04.01.1990 00:00:00,7.77,4.1,2.49
05.01.1990 00:00:00,7.32,0,0.53
06.01.1990 00:00:00,7.14,0,0.61
07.01.1990 00:00:00,7.14,0,-0.51
08.01.1990 00:00:00,7.14,6.9,1.87
09.01.1990 00:00:00,7.74,5.8,5.17
10.01.1990 00:00:00,9.48,1.4,6.63
11.01.1990 00:00:00,11.22,0,1.23
12.01.1990 00:00:00,12.17,0,-0.78
13.01.1990 00:00:00,12.69,0,2.52
14.01.1990 00:00:00,12.37,0,3.5
15.01.1990 00:00:00,11.7,0,4.79
16.01.1990 00:00:00,10.78,0,4.51
17.01.1990 00:00:00,10.33,0,0.43
18.01.1990 00:00:00,9.46,0,2.75
19.01.1990 00:00:00,8.79,1.2,1.12
20.01.1990 00:00:00,8.21,0,-0.28
21.01.1990 00:00:00,7.66,0,-3.29
22.01.1990 00:00:00,7.22,0,-3.04
23.01.1990 00:00:00,7.08,0,-1.21
24.01.1990 00:00:00,6.64,0,-3.12
25.01.1990 00:00:00,6.56,0,-1.16
26.01.1990 00:00:00,6.1,0,0.73
27.01.1990 00:00:00,5.71,8.5,3.21
28.01.1990 00:00:00,5.91,8.2,3.52
29.01.1990 00:00:00,6.52,2.7,1.03
30.01.1990 00:00:00,6.68,5.8,3.92
31.01.1990 00:00:00,7.85,0,10.3
01.02.1990 00:00:00,9.78,10.7,10.21
02.02.1990 00:00:00,12.86,11.2,7.6
03.02.1990 00:00:00,15.75,19.9,7.64
04.02.1990 00:00:00,18.86,2.3,2.49
05.02.1990 00:00:00,16.61,0,0.84
06.02.1990 00:00:00,20.4,0,-0.93
07.02.1990 00:00:00,20.04,0,1.24
08.02.1990 00:00:00,20.14,0,-0.23
09.02.1990 00:00:00,21,11.7,5.17
10.02.1990 00:00:00,22.52,6,6.53
11.02.1990 00:00:00,23.18,5,2.94
12.02.1990 00:00:00,22.94,0,1.63
13.02.1990 00:00:00,23.3,11.4,1.78
14.02.1990 00:00:00,23.34,1,3.22
15.02.1990 00:00:00,23.65,0,3.83
16.02.1990 00:00:00,23.3,3.7,8.2
17.02.1990 00:00:00,23.3,4.1,7.5
18.02.1990 00:00:00,23.2,0.8,5.14
19.02.1990 00:00:00,23.08,2.8,3.56
20.02.1990 00:00:00,22.34,6.7,3.32
21.02.1990 00:00:00,22.28,0,4.02
22.02.1990 00:00:00,22.26,1.5,6.09
23.02.1990 00:00:00,22.26,6.5,8.57
24.02.1990 00:00:00,22.04,4.9,3.84
25.02.1990 00:00:00,22.57,6.8,6.32
26.02.1990 00:00:00,23.2,3,1.93
27.02.1990 00:00:00,22.36,6.7,1.34
28.02.1990 00:00:00,21.92,6.2,0.81
NaT,22.13,5,3.92
01.03.1990 00:00:00,22.99,2.2,5.71
02.03.1990 00:00:00,22.65,2.1,5.35
03.03.1990 00:00:00,22.5,3.4,3.25
04.03.1990 00:00:00,22.11,0,0.51
05.03.1990 00:00:00,22.02,6.1,2.85
06.03.1990 00:00:00,22.58,7.4,4.53
07.03.1990 00:00:00,22.48,0,3.05
08.03.1990 00:00:00,22.48,2,2.92
09.03.1990 00:00:00,22.86,2,5.21
10.03.1990 00:00:00,22.7,19.5,4.4
11.03.1990 00:00:00,23.79,5.2,10.94
12.03.1990 00:00:00,20.25,3.3,9.4
13.03.1990 00:00:00,18.92,0,4.77
14.03.1990 00:00:00,20.72,0,2.73
15.03.1990 00:00:00,21.18,0,3.93
16.03.1990 00:00:00,22.16,0,5.89
17.03.1990 00:00:00,23.15,0,7.76
18.03.1990 00:00:00,22.82,0,6.93
19.03.1990 00:00:00,22.91,0,9.53
20.03.1990 00:00:00,22.62,2.6,6.4
21.03.1990 00:00:00,22.62,0,2.74
22.03.1990 00:00:00,21.95,0,0.15
23.03.1990 00:00:00,21.32,0,-0.29
24.03.1990 00:00:00,20.76,0,-0.41
25.03.1990 00:00:00,20.32,0,0.94
26.03.1990 00:00:00,19.6,0,3.68
27.03.1990 00:00:00,19.06,0,8.52
28.03.1990 00:00:00,18.69,0,6.41
29.03.1990 00:00:00,18.39,0,1.62
30.03.1990 00:00:00,17.63,0,0.39
31.03.1990 00:00:00,16.87,0,0.22
01.04.1990 00:00:00,16.83,0,-0.14
02.04.1990 00:00:00,16.31,0,2.85
03.04.1990 00:00:00,15.68,0,3.06
04.04.1990 00:00:00,15.04,0,6.04
05.04.1990 00:00:00,14.66,0,7.48
06.04.1990 00:00:00,14.41,0,8.9
07.04.1990 00:00:00,14.12,0,12.19
08.04.1990 00:00:00,13.74,0,11.5
09.04.1990 00:00:00,12.74,0,11.73
10.04.1990 00:00:00,12.74,0,11.25
11.04.1990 00:00:00,12.74,0,9.8
12.04.1990 00:00:00,12.74,0,12.21
13.04.1990 00:00:00,12.7,0,6.72
14.04.1990 00:00:00,12.07,0,2.59
15.04.1990 00:00:00,12.07,0,5.45
16.04.1990 00:00:00,12.07,0,10.63
17.04.1990 00:00:00,12.07,0,12.91
18.04.1990 00:00:00,12.05,3.4,13.34
19.04.1990 00:00:00,11.65,0,10.33
20.04.1990 00:00:00,11.29,0,10.23
21.04.1990 00:00:00,10.82,0,12.34
22.04.1990 00:00:00,10.77,0,12.54
23.04.1990 00:00:00,10.64,0,11.72
24.04.1990 00:00:00,10.77,0,11.58
25.04.1990 00:00:00,10.77,0,8.07
26.04.1990 00:00:00,10.25,0,8.62
27.04.1990 00:00:00,10.14,0,11.23
28.04.1990 00:00:00,10.14,1.5,12.05
29.04.1990 00:00:00,10.14,0,11.95
30.04.1990 00:00:00,10.14,7.9,10.37
01.05.1990 00:00:00,10.14,4.7,8.36
02.05.1990 00:00:00,10.02,4.5,7.31
03.05.1990 00:00:00,9.04,0,8.75
04.05.1990 00:00:00,8.9,3.6,9.04
05.05.1990 00:00:00,8.9,0,6.38
06.05.1990 00:00:00,8.74,0,6.67
07.05.1990 00:00:00,8.3,0,10.45
08.05.1990 00:00:00,8.3,0,15.11
09.05.1990 00:00:00,8.09,0,14.94
10.05.1990 00:00:00,7.86,7.2,15.54
11.05.1990 00:00:00,8.07,11.8,6.3
12.05.1990 00:00:00,8.09,0,4.25
13.05.1990 00:00:00,7.74,0,7.78
14.05.1990 00:00:00,7.29,0,8.87
15.05.1990 00:00:00,7.14,0,9.48
16.05.1990 00:00:00,7.14,0,9.81
17.05.1990 00:00:00,6.8,0,11.15
18.05.1990 00:00:00,6.57,0,13.01
19.05.1990 00:00:00,6.43,0,15.74
20.05.1990 00:00:00,6.05,0,14.02
21.05.1990 00:00:00,5.69,0,14.95
22.05.1990 00:00:00,5.5,9.7,16.31
23.05.1990 00:00:00,5.5,2.7,12.39
24.05.1990 00:00:00,5.3,3.6,11.31
25.05.1990 00:00:00,4.94,1.3,12.11
26.05.1990 00:00:00,4.68,0,10.3
27.05.1990 00:00:00,4.52,0,13.47
28.05.1990 00:00:00,4.5,0,13.43
29.05.1990 00:00:00,4.3,0,12.35
30.05.1990 00:00:00,4.03,0,12.18
31.05.1990 00:00:00,4.03,0,11.2
01.06.1990 00:00:00,4.02,0,15.26
02.06.1990 00:00:00,3.64,0,16.46
03.06.1990 00:00:00,3.59,0,16.85
04.06.1990 00:00:00,3.41,5.2,13.7
05.06.1990 00:00:00,3.2,7.2,11.46
06.06.1990 00:00:00,3.17,4.7,10.54
07.06.1990 00:00:00,3.17,0,11.26
08.06.1990 00:00:00,3.16,0,12.02
09.06.1990 00:00:00,2.95,8.5,12.38
10.06.1990 00:00:00,2.89,14.9,12.21
11.06.1990 00:00:00,3.1,0,14.17
12.06.1990 00:00:00,2.78,0,19.39
13.06.1990 00:00:00,2.78,16.4,21.04
14.06.1990 00:00:00,3.3,21.5,17.9
15.06.1990 00:00:00,4.56,3.5,16.13
16.06.1990 00:00:00,4.99,6.7,16.96
17.06.1990 00:00:00,4.96,0,19.05
18.06.1990 00:00:00,4.54,1.4,15.28
19.06.1990 00:00:00,4.5,5.4,14.83
20.06.1990 00:00:00,4.46,0,15.96
21.06.1990 00:00:00,4.2,0,16.59
22.06.1990 00:00:00,4.03,0,17.4
23.06.1990 00:00:00,3.76,0,17.81
24.06.1990 00:00:00,3.41,1.5,17.55
25.06.1990 00:00:00,3.17,0,17.46
26.06.1990 00:00:00,3.17,0,18.74
27.06.1990 00:00:00,3.01,2,19.91
28.06.1990 00:00:00,2.89,7.2,19
29.06.1990 00:00:00,2.78,1.9,15.79
30.06.1990 00:00:00,2.78,0,15.95
